"시도별","산업별","항목","시점",데이터
"경기도","기타 비알코올 음료점업","9석 이하","2019",843
"경기도","기타 비알코올 음료점업","10～19석","2017",651
"경기도","기타 비알코올 음료점업","10～19석","2018",534
"경기도","기타 비알코올 음료점업","10～19석","2019",657
"경기도","기타 비알코올 음료점업","20～29석","2017",682
"경기도","기타 비알코올 음료점업","20～29석","2018",751
"경기도","기타 비알코올 음료점업","20～29석","2019",779
"경기도","기타 비알코올 음료점업","30～49석","2017",551
"경기도","기타 비알코올 음료점업","30～49석","2018",988
"경기도","기타 비알코올 음료점업","30～49석","2019",474
"경기도","기타 비알코올 음료점업","50～99석","2017",178
"경기도","기타 비알코올 음료점업","50～99석","2018",149
"경기도","기타 비알코올 음료점업","50～99석","2019",47
"경기도","기타 비알코올 음료점업","100석 이상","2017",18
"경기도","기타 비알코올 음료점업","100석 이상","2018",140
"경기도","기타 비알코올 음료점업","100석 이상","2019",32
"강원도","음식점 및 주점업","사업체수","2017",30953
"강원도","음식점 및 주점업","사업체수","2018",31742
"강원도","음식점 및 주점업","사업체수","2019",32276
"강원도","음식점 및 주점업","9석 이하","2017",3195
"강원도","음식점 및 주점업","9석 이하","2018",3617
"강원도","음식점 및 주점업","9석 이하","2019",4565
"강원도","음식점 및 주점업","10～19석","2017",3133
"강원도","음식점 및 주점업","10～19석","2018",3485
"강원도","음식점 및 주점업","10～19석","2019",2873
"강원도","음식점 및 주점업","20～29석","2017",5317
"강원도","음식점 및 주점업","20～29석","2018",6590
"강원도","음식점 및 주점업","20～29석","2019",6355
"강원도","음식점 및 주점업","30～49석","2017",10153
"강원도","음식점 및 주점업","30～49석","2018",9574
"강원도","음식점 및 주점업","30～49석","2019",9283
"강원도","음식점 및 주점업","50～99석","2017",7494
"강원도","음식점 및 주점업","50～99석","2018",6375
"강원도","음식점 및 주점업","50～99석","2019",6660
"강원도","음식점 및 주점업","100석 이상","2017",1660
"강원도","음식점 및 주점업","100석 이상","2018",2101
"강원도","음식점 및 주점업","100석 이상","2019",2539
"강원도","음식점업","사업체수","2017",23136
"강원도","음식점업","사업체수","2018",23566
"강원도","음식점업","사업체수","2019",23794
"강원도","음식점업","9석 이하","2017",2712
"강원도","음식점업","9석 이하","2018",3007
"강원도","음식점업","9석 이하","2019",3866
"강원도","음식점업","10～19석","2017",1967
"강원도","음식점업","10～19석","2018",2226
"강원도","음식점업","10～19석","2019",1818
"강원도","음식점업","20～29석","2017",3500
"강원도","음식점업","20～29석","2018",4374
"강원도","음식점업","20～29석","2019",3862
"강원도","음식점업","30～49석","2017",7767
"강원도","음식점업","30～49석","2018",6408
"강원도","음식점업","30～49석","2019",6357
"강원도","음식점업","50～99석","2017",5972
"강원도","음식점업","50～99석","2018",5552
"강원도","음식점업","50～99석","2019",5777
"강원도","음식점업","100석 이상","2017",1217
"강원도","음식점업","100석 이상","2018",1999
"강원도","음식점업","100석 이상","2019",2114
"강원도","한식 음식점업","사업체수","2017",16445
"강원도","한식 음식점업","사업체수","2018",16572
"강원도","한식 음식점업","사업체수","2019",16518
"강원도","한식 음식점업","9석 이하","2017",979
"강원도","한식 음식점업","9석 이하","2018",182
"강원도","한식 음식점업","9석 이하","2019",1964
"강원도","한식 음식점업","10～19석","2017",846
"강원도","한식 음식점업","10～19석","2018",1274
"강원도","한식 음식점업","10～19석","2019",1188
"강원도","한식 음식점업","20～29석","2017",2371
"강원도","한식 음식점업","20～29석","2018",3145
"강원도","한식 음식점업","20～29석","2019",1928
"강원도","한식 음식점업","30～49석","2017",6044
"강원도","한식 음식점업","30～49석","2018",5412
"강원도","한식 음식점업","30～49석","2019",4704
"강원도","한식 음식점업","50～99석","2017",5256
"강원도","한식 음식점업","50～99석","2018",4821
"강원도","한식 음식점업","50～99석","2019",5022
"강원도","한식 음식점업","100석 이상","2017",950
"강원도","한식 음식점업","100석 이상","2018",1739
"강원도","한식 음식점업","100석 이상","2019",1712
"강원도","한식 일반 음식점업","사업체수","2017",9737
"강원도","한식 일반 음식점업","사업체수","2018",9567
"강원도","한식 일반 음식점업","사업체수","2019",9469
"강원도","한식 일반 음식점업","9석 이하","2017",757
"강원도","한식 일반 음식점업","9석 이하","2018",182
"강원도","한식 일반 음식점업","9석 이하","2019",1614
"강원도","한식 일반 음식점업","10～19석","2017",505
"강원도","한식 일반 음식점업","10～19석","2018",1090
"강원도","한식 일반 음식점업","10～19석","2019",605
"강원도","한식 일반 음식점업","20～29석","2017",1549
"강원도","한식 일반 음식점업","20～29석","2018",1864
"강원도","한식 일반 음식점업","20～29석","2019",1631
"강원도","한식 일반 음식점업","30～49석","2017",3853
"강원도","한식 일반 음식점업","30～49석","2018",3148
"강원도","한식 일반 음식점업","30～49석","2019",2882
"강원도","한식 일반 음식점업","50～99석","2017",2654
"강원도","한식 일반 음식점업","50～99석","2018",2404
"강원도","한식 일반 음식점업","50～99석","2019",1898
"강원도","한식 일반 음식점업","100석 이상","2017",418
"강원도","한식 일반 음식점업","100석 이상","2018",879
"강원도","한식 일반 음식점업","100석 이상","2019",838
"강원도","한식 면 요리 전문점","사업체수","2017",1416
"강원도","한식 면 요리 전문점","사업체수","2018",1463
"강원도","한식 면 요리 전문점","사업체수","2019",1484
"강원도","한식 면 요리 전문점","9석 이하","2017",-
"강원도","한식 면 요리 전문점","9석 이하","2018",0
"강원도","한식 면 요리 전문점","9석 이하","2019",84
"강원도","한식 면 요리 전문점","10～19석","2017",84
"강원도","한식 면 요리 전문점","10～19석","2018",81
"강원도","한식 면 요리 전문점","10～19석","2019",337
"강원도","한식 면 요리 전문점","20～29석","2017",100
"강원도","한식 면 요리 전문점","20～29석","2018",419
"강원도","한식 면 요리 전문점","20～29석","2019",0
"강원도","한식 면 요리 전문점","30～49석","2017",517
"강원도","한식 면 요리 전문점","30～49석","2018",500
"강원도","한식 면 요리 전문점","30～49석","2019",253
"강원도","한식 면 요리 전문점","50～99석","2017",528
"강원도","한식 면 요리 전문점","50～99석","2018",296
"강원도","한식 면 요리 전문점","50～99석","2019",654
"강원도","한식 면 요리 전문점","100석 이상","2017",187
"강원도","한식 면 요리 전문점","100석 이상","2018",168
"강원도","한식 면 요리 전문점","100석 이상","2019",156
"강원도","한식 육류 요리 전문점","사업체수","2017",3550
"강원도","한식 육류 요리 전문점","사업체수","2018",3758
"강원도","한식 육류 요리 전문점","사업체수","2019",3804
"강원도","한식 육류 요리 전문점","9석 이하","2017",107
"강원도","한식 육류 요리 전문점","9석 이하","2018",0
"강원도","한식 육류 요리 전문점","9석 이하","2019",266
"강원도","한식 육류 요리 전문점","10～19석","2017",257
"강원도","한식 육류 요리 전문점","10～19석","2018",0
"강원도","한식 육류 요리 전문점","10～19석","2019",0
"강원도","한식 육류 요리 전문점","20～29석","2017",336
"강원도","한식 육류 요리 전문점","20～29석","2018",344
"강원도","한식 육류 요리 전문점","20～29석","2019",214
"강원도","한식 육류 요리 전문점","30～49석","2017",1094
"강원도","한식 육류 요리 전문점","30～49석","2018",1427
"강원도","한식 육류 요리 전문점","30～49석","2019",1068
"강원도","한식 육류 요리 전문점","50～99석","2017",1593
"강원도","한식 육류 요리 전문점","50～99석","2018",1414
"강원도","한식 육류 요리 전문점","50～99석","2019",1973
"강원도","한식 육류 요리 전문점","100석 이상","2017",162
"강원도","한식 육류 요리 전문점","100석 이상","2018",573
"강원도","한식 육류 요리 전문점","100석 이상","2019",283
"강원도","한식 해산물 요리 전문점","사업체수","2017",1742
"강원도","한식 해산물 요리 전문점","사업체수","2018",1784
"강원도","한식 해산물 요리 전문점","사업체수","2019",1761
"강원도","한식 해산물 요리 전문점","9석 이하","2017",114
"강원도","한식 해산물 요리 전문점","9석 이하","2018",0
"강원도","한식 해산물 요리 전문점","9석 이하","2019",0
"강원도","한식 해산물 요리 전문점","10～19석","2017",-
"강원도","한식 해산물 요리 전문점","10～19석","2018",104
"강원도","한식 해산물 요리 전문점","10～19석","2019",246
"강원도","한식 해산물 요리 전문점","20～29석","2017",386
"강원도","한식 해산물 요리 전문점","20～29석","2018",518
"강원도","한식 해산물 요리 전문점","20～29석","2019",84
"강원도","한식 해산물 요리 전문점","30～49석","2017",579
"강원도","한식 해산물 요리 전문점","30～49석","2018",337
"강원도","한식 해산물 요리 전문점","30～49석","2019",501
"강원도","한식 해산물 요리 전문점","50～99석","2017",481
"강원도","한식 해산물 요리 전문점","50～99석","2018",706
"강원도","한식 해산물 요리 전문점","50～99석","2019",496
"강원도","한식 해산물 요리 전문점","100석 이상","2017",182
"강원도","한식 해산물 요리 전문점","100석 이상","2018",120
"강원도","한식 해산물 요리 전문점","100석 이상","2019",435
"강원도","외국식 음식점업","사업체수","2017",1767
"강원도","외국식 음식점업","사업체수","2018",1882
"강원도","외국식 음식점업","사업체수","2019",1982
"강원도","외국식 음식점업","9석 이하","2017",58
"강원도","외국식 음식점업","9석 이하","2018",168
